predict_flag,true_flag,predicted_flag
"['5ddddca01d43db3e04e80174d0c9f1f2e219cae7', 'c96023a54f8fe03f4e9dcffd2ad7c9d283135814']",1.0,0.0
['2ecc67edfb989d9e75e7ce5201360f968403acf1'],1.0,0.0
['db84121bea91692a13cb6d5b9a4d84fb99511a73'],1.0,0.0
['13444f3f9278220edb6df50432ffe27bbf70c268'],1.0,0.0
"['0d706d25b68073b7054792947a0f455251097d32', '0d706d25b68073b7054792947a0f455251097d32']",-1.0,0.0
['652b50753d913d7f5d4ad25627c3a5ca81d763f6'],-1.0,0.0
['71f547eac49b740dea8656875b8734e9c36d5977'],0.0,0.0
['06d801c07334f7983e687eb0c882d092e924ec7d'],1.0,1.0
['28648f643441204e557aa8b45e791134af8d00f4'],-1.0,0.0
['c70da827af5fe31f3910a20c422e5158d7d905fc'],1.0,0.0
['e6766078ea8a432badaffcaa830eec7e5932c306'],-1.0,0.0
['6da0143678e5da29236a26c5ec32a1ff815a1e5c'],0.0,0.0
['345baccf439c218abf14514bb8fc70e414106269'],0.0,0.0
"['5390ee976343102bf2f5f54d02411717b1058932', 'cc783b3e1b8b51d1853ed1fc78c1de5be33960ff']",1.0,1.0
"['020c37ad5597da68b9cd7d4522b7b3721a2b696a', '0cee2538670f1b05e7350792006708d0e0334359']",-1.0,0.0
['66ae247e9636c7293fcb5396c1992dece467fbe1'],-1.0,0.0
['3f623b9d73ec389455a16e6ed0bf6fc7bb24c0a0'],-1.0,1.0
['4fadbe580cdeaacc85791c4c218ea0b532ee70f5'],-1.0,1.0
['e6dcb7080b77ecdec49212f7d03a2d815ff49d3c'],-1.0,1.0
['9a0965f13abd1eb8145e00c13585f616f55ac11b'],-1.0,
"['40b3186f37bb4984b797f531d1f7c7a4b87f4186', '6a90737ff5731cb1d8ad903b8ef2ad8e08937d4d']",0.0,0.0
"['2774d546daefd564ec3f2e51f080fc5e94abba23', '5558127221b02b3824f8bb3179722a0f20bc5507']",0.0,0.0
['d8a84ab3e628c7e9d58822a5c54f2e743ff6e010'],0.0,0.0
